Clave,Nombre,"Población de 6 y más años por condición para leer y escribir, y sexo",Población de 5 y más años por condición de asistencia escolar y sexo,Población de 5 y más años por nivel de escolaridad y sexo,Población de 18 y más años con nivel profesional,Población de 18 y más años con posgrado,Grado promedio de escolaridad de la población de 15 y más años,Población de 5 y más años por condición de habla indígena,"Población de 6 y más años por condición para leer y escribir, y sexo",Población de 5 y más años por condición de asistencia escolar y sexo,Población de 5 y más años por nivel de escolaridad y sexo,Población de 18 y más años con nivel profesional,Población de 18 y más años con posgrado,Grado promedio de escolaridad de la población de 15 y más años,Población de 5 y más años por condición de habla indígena
30030,Camerino Z. Mendoza,34144,34906,34906,5027,176,8.5,34906,36807,37573,37573,5825,330,8.9,37573
30031,Carrillo Puerto,12719,13024,13024,90,1,4.3,13024,14420,14692,14692,141,6,4.9,14692
30032,Catemaco,40618,41645,41645,2012,55,6,41645,43127,44113,44113,2548,88,6.6,44113
30033,Cazones de Herrera,20376,20876,20876,558,5,5.8,20876,20909,21388,21388,780,30,6.5,21388
30034,Cerro Azul,22281,22707,22707,2955,119,8.5,22707,23280,23710,23710,3839,181,9.1,23710
30035,Citlaltépetl,9674,9926,9926,242,9,5.5,9926,9866,10093,10093,330,20,6,10093
30036,Coacoatzintla,6966,7188,7188,135,5,5.2,7188,8163,8367,8367,235,16,6,8367
30037,Coahuitlán,6197,6376,6376,35,0,3.8,6376,6806,6982,6982,92,0,4.9,6982
30038,Coatepec,70105,71632,71632,7603,547,8,71632,77393,78934,78934,9906,1118,8.6,78934
30039,Coatzacoalcos,247771,252678,252678,33388,1163,8.9,252678,272043,276783,276783,43600,2356,9.4,276783
30040,Coatzintla,37939,38826,38826,4211,94,8.4,38826,42972,43800,43800,5519,182,8.9,43800
30041,Coetzala,1670,1720,1720,16,0,4.9,1720,1879,1929,1929,28,0,5.6,1929
30042,Colipa,5090,5242,5242,219,1,5.3,5242,5133,5245,5245,238,6,5.8,5245
30043,Comapa,14818,15192,15192,103,3,4.3,15192,16629,16971,16971,194,5,5,16971
30044,Córdoba,165322,168827,168827,20894,910,8.6,168827,174897,178252,178252,24361,1389,9,178252
30045,Cosamaloapan de Carpio,48881,49856,49856,3502,87,7.1,49856,51556,52509,52509,4569,244,7.7,52509
30046,Cosautlán de Carvajal,12760,13086,13086,184,2,4.7,13086,13872,14187,14187,309,6,5.3,14187
30047,Coscomatepec,38597,40044,40044,1335,38,4.6,40044,44468,45794,45794,1748,61,5.2,45794
30048,Cosoleacaque,92521,94603,94603,8180,158,7.9,94603,104060,106139,106139,12313,434,8.6,106139
30049,Cotaxtla,16758,17099,17099,292,6,5.2,17099,17728,18075,18075,370,10,5.8,18075
30050,Coxquihui,12910,13285,13285,262,2,5,13285,13650,13976,13976,327,6,5.6,13976
30051,Coyutla,18349,18836,18836,404,10,4.9,18836,19337,19768,19768,495,16,5.5,19768
30052,Cuichapa,9635,9864,9864,327,5,6.2,9864,10322,10541,10541,422,14,6.8,10541
30053,Cuitláhuac,20458,20922,20922,831,14,6.4,20922,23284,23740,23740,1393,74,7.1,23740
30054,Chacaltianguis,10291,10502,10502,333,12,5.9,10502,10515,10691,10691,523,25,6.5,10691
30055,Chalma,11621,11873,11873,563,4,5.9,11873,11308,11550,11550,603,19,6.3,11550
30056,Chiconamel,5863,6016,6016,121,7,4.8,6016,5951,6107,6107,166,8,5.3,6107
30057,Chiconquiaco,10623,10947,10947,59,0,3.9,10947,11466,11753,11753,115,4,4.6,11753
30058,Chicontepec,49814,50855,50855,1911,51,6.1,50855,50028,50961,50961,2493,78,6.7,50961
30059,Chinameca,12507,12736,12736,495,6,6.4,12736,13631,13898,13898,834,24,7.1,13898
30060,Chinampa de Gorostiza,12436,12735,12735,255,7,5.8,12735,13530,13838,13838,388,35,6.5,13838
30061,Las Choapas,60271,61932,61932,2719,86,5.8,61932,66051,67655,67655,3743,129,6.3,67655
30062,Chocamán,14212,14663,14663,545,8,5.3,14663,16233,16615,16615,775,15,5.9,16615
30063,Chontla,12793,13155,13155,281,4,5.4,13155,13276,13560,13560,417,16,6.1,13560
30064,Chumatlán,2962,3022,3022,64,0,5.2,3022,3456,3535,3535,106,4,5.8,3535
30065,Emiliano Zapata,43280,44289,44289,3135,228,7.2,44289,54336,55482,55482,5866,678,8.4,55482
30066,Espinal,21771,22321,22321,736,14,5.7,22321,22761,23245,23245,1006,44,6.4,23245
30067,Filomeno Mata,11298,11814,11814,91,3,3.4,11814,13431,13991,13991,167,0,4.1,13991
30068,Fortín,46549,47611,47611,6132,309,8.5,47611,52753,53841,53841,7981,516,9.1,53841
30069,Gutiérrez Zamora,21871,22329,22329,1403,40,7.1,22329,22171,22599,22599,1781,73,7.6,22599
30070,Hidalgotitlán,15225,15608,15608,174,0,5.3,15608,16248,16609,16609,260,5,6,16609
30071,Huatusco,42333,43492,43492,2900,85,6.5,43492,47961,49035,49035,4071,181,7,49035
30072,Huayacocotla,16424,16952,16952,459,28,5.1,16952,18146,18590,18590,725,45,5.9,18590
30073,Hueyapan de Ocampo,33553,34362,34362,986,19,5.5,34362,37127,37914,37914,1241,39,6,37914
30074,Huiloapan de Cuauhtémoc,5445,5588,5588,503,13,7.8,5588,5958,6095,6095,571,15,8.2,6095
30075,Ignacio de la Llave,15580,15897,15897,368,6,5.1,15897,15537,15829,15829,399,23,5.7,15829
30076,Ilamatlán,11415,11752,11752,118,2,3.2,11752,11781,12090,12090,186,5,4,12090
30077,Isla,33836,34672,34672,1029,30,5.8,34672,37478,38254,38254,1539,83,6.4,38254
30078,Ixcatepec,11252,11542,11542,371,3,5.8,11542,11581,11793,11793,473,14,6.4,11793
30079,Ixhuacán de los Reyes,8539,8779,8779,66,0,4,8779,9429,9645,9645,87,0,4.7,9645
30080,Ixhuatlán del Café,16600,17085,17085,373,9,5.3,17085,18658,19131,19131,506,9,5.9,19131
30081,Ixhuatlancillo,13394,13773,13773,856,22,6.2,13773,18009,18407,18407,1865,102,7.5,18407
30082,Ixhuatlán del Sureste,12465,12738,12738,555,10,6.6,12738,13217,13459,13459,834,38,7.3,13459
30083,Ixhuatlán de Madero,42658,43725,43725,865,27,5,43725,44667,45644,45644,1415,53,5.7,45644
30084,Ixmatlahuacan,5108,5215,5215,96,7,5.1,5215,5161,5241,5241,131,9,5.8,5241
30085,Ixtaczoquitlán,52730,53987,53987,4001,109,7.6,53987,57974,59221,59221,5273,217,8.1,59221
30086,Jalacingo,31373,32493,32493,372,3,4.8,32493,34781,35803,35803,561,26,5.4,35803
30087,Xalapa,362547,369775,369775,73439,6071,9.9,369775,396564,403688,403688,85487,10720,10.3,403688
30088,Jalcomulco,4204,4285,4285,39,3,4.7,4285,4509,4588,4588,92,3,5.3,4588
30089,Jáltipan,33349,34016,34016,2728,70,7.5,34016,35805,36476,36476,3633,99,8,36476
30090,Jamapa,8836,8998,8998,181,5,6.1,8998,9351,9514,9514,271,16,6.6,9514
30091,Jesús Carranza,20969,21547,21547,456,12,5.3,21547,23926,24540,24540,631,19,5.9,24540
30092,Xico,27754,28454,28454,1420,32,6,28454,30898,31609,31609,1762,109,6.5,31609
30093,Jilotepec,11924,12251,12251,462,10,6.6,12251,13583,13889,13889,690,24,7.2,13889
30094,Juan Rodríguez Clara,30392,31123,31123,702,17,5.4,31123,33235,33858,33858,941,47,6,33858
30095,Juchique de Ferrer,14352,14740,14740,345,7,4.9,14740,14754,15012,15012,439,19,5.6,15012
30096,Landero y Coss,1433,1461,1461,25,1,5.1,1461,1425,1444,1444,36,1,5.6,1444
30097,Lerdo de Tejada,16918,17224,17224,1414,30,7.4,17224,18144,18430,18430,1768,67,7.9,18430
30098,Magdalena,2198,2267,2267,23,0,4.9,2267,2488,2560,2560,28,0,5.7,2560
30099,Maltrata,12587,12981,12981,326,9,5.6,12981,14665,15013,15013,527,18,6.2,15013
30100,Manlio Fabio Altamirano,18260,18619,18619,318,10,5.7,18619,20349,20723,20723,407,12,6.2,20723
30101,Mariano Escobedo,24997,25738,25738,1904,58,7.1,25738,29075,29888,29888,2589,96,7.5,29888
30102,Martínez de la Torre,85233,87298,87298,5854,236,7.3,87298,89955,91890,91890,7586,467,7.9,91890
30103,Mecatlán,9362,9715,9715,42,0,3.8,9715,10085,10405,10405,88,0,4.4,10405
30104,Mecayapan,11819,12160,12160,154,1,4.5,12160,15207,15551,15551,325,5,5.1,15551
30105,Medellín,33298,33999,33999,1256,54,6.7,33999,52392,53496,53496,5229,406,8.5,53496
30106,Miahuatlán,3468,3589,3589,38,2,5.2,3589,3872,3974,3974,96,0,5.7,3974
30107,Las Minas,2297,2391,2391,15,0,4,2391,2459,2532,2532,11,0,4.6,2532
30108,Minatitlán,135165,138007,138007,16667,400,8.4,138007,141539,144138,144138,20447,879,8.8,144138
30109,Misantla,53132,54434,54434,3388,73,6.7,54434,56431,57547,57547,4218,179,7.3,57547
30110,Mixtla de Altamirano,7832,8092,8092,15,0,2.1,8092,8603,8910,8910,12,0,2.7,8910
30111,Moloacán,14114,14466,14466,636,10,6.3,14466,14324,14564,14564,763,41,7,14564
30112,Naolinco,16594,16998,16998,896,19,6.3,16998,18200,18559,18559,1176,55,6.9,18559
30113,Naranjal,3686,3798,3798,101,5,5.8,3798,3954,4052,4052,141,3,6.5,4052
30114,Nautla,9020,9223,9223,285,5,6.3,9223,9051,9209,9209,401,17,6.8,9209
30115,Nogales,28103,28744,28744,3296,125,8.1,28744,30634,31221,31221,4002,147,8.5,31221
30116,Oluta,12074,12368,12368,649,6,6.6,12368,13197,13465,13465,900,27,7.3,13465
30117,Omealca,18918,19420,19420,609,4,5.7,19420,20092,20505,20505,761,21,6.3,20505
30118,Orizaba,104907,106763,106763,20745,1131,9.9,106763,108343,110165,110165,23537,1807,10.4,110165
30119,Otatitlán,4955,5056,5056,265,2,6.4,5056,4735,4829,4829,339,6,7.1,4829
30120,Oteapan,11246,11497,11497,342,5,5.9,11497,13312,13576,13576,486,28,6.6,13576
30121,Ozuluama de Mascareñas,20571,21037,21037,485,13,5.6,21037,20835,21247,21247,604,28,6.2,21247
30122,Pajapan,12923,13223,13223,139,2,3.9,13223,14175,14458,14458,279,12,4.7,14458
30123,Pánuco,80446,82348,82348,4917,111,7,82348,86588,88303,88303,6298,230,7.6,88303
30124,Papantla,135124,138109,138109,8873,217,6.7,138109,141215,144033,144033,10686,398,7.3,144033
30125,Paso del Macho,23938,24485,24485,715,14,5.5,24485,25772,26326,26326,1068,33,6.2,26326
30126,Paso de Ovejas,26750,27243,27243,905,25,6.3,27243,29570,30071,30071,1356,68,6.9,30071
30127,La Perla,14866,15543,15543,46,3,3.2,15543,19182,19892,19892,55,2,3.6,19892
30128,Perote,52085,53582,53582,2467,99,6.7,53582,59867,61420,61420,3559,213,7.3,61420
30129,Platón Sánchez,15546,15933,15933,853,1,5.8,15933,16032,16351,16351,903,28,6.3,16351
30130,Playa Vicente,33387,34294,34294,950,26,5.2,34294,36509,37304,37304,1187,60,5.8,37304
30131,Poza Rica de Hidalgo,157923,160964,160964,26131,958,9.4,160964,169830,172839,172839,32266,1716,10,172839
30132,Las Vigas de Ramírez,12758,13143,13143,414,10,5.8,13143,15532,15905,15905,601,30,6.4,15905
30133,Pueblo Viejo,45686,46788,46788,2216,47,7.5,46788,48959,50015,50015,2761,126,7.9,50015
30134,Puente Nacional,17825,18198,18198,1070,26,6.6,18198,19328,19679,19679,1274,53,7.2,19679
30135,Rafael Delgado,14529,15037,15037,719,20,6.2,15037,17456,17974,17974,1163,47,6.9,17974
30136,Rafael Lucio,5028,5162,5162,171,5,6.7,5162,6126,6250,6250,250,9,7.3,6250
30137,Los Reyes,3982,4133,4133,36,0,4.2,4133,4680,4807,4807,66,1,4.8,4807
30138,Río Blanco,35631,36313,36313,5578,170,9.3,36313,36175,36776,36776,6350,315,9.8,36776
30139,Saltabarranca,5201,5308,5308,178,0,5.5,5308,5379,5477,5477,188,13,6.1,5477
30140,San Andrés Tenejapan,2119,2176,2176,14,1,4.4,2176,2347,2422,2422,38,2,5.3,2422
30141,San Andrés Tuxtla,130048,133312,133312,5709,224,5.7,133312,139001,141890,141890,7341,317,6.2,141890
30142,San Juan Evangelista,27299,27986,27986,577,19,5.4,27986,29966,30579,30579,782,30,5.8,30579
30143,Santiago Tuxtla,48517,49583,49583,1545,34,5.3,49583,50888,51892,51892,2007,81,5.8,51892
30144,Sayula de Alemán,25213,25858,25858,807,7,5.7,25858,28120,28801,28801,1232,27,6.4,28801
30145,Soconusco,11085,11326,11326,785,8,6.8,11326,12805,13100,13100,1221,60,7.8,13100
30146,Sochiapa,2719,2796,2796,31,0,5.1,2796,3028,3108,3108,52,1,5.6,3108
30147,Soledad Atzompa,15795,16337,16337,20,3,3.4,16337,18021,18585,18585,53,0,4.1,18585
30148,Soledad de Doblado,23902,24423,24423,754,14,5.5,24423,24231,24679,24679,819,62,6.1,24679
30149,Soteapan,23530,24320,24320,257,2,3.6,24320,27865,28680,28680,366,5,4.4,28680
30150,Tamalín,9984,10220,10220,301,8,5.9,10220,10179,10371,10371,392,12,6.5,10371
30151,Tamiahua,21595,22107,22107,521,14,5.7,22107,21610,22017,22017,707,25,6.3,22017
30152,Tampico Alto,10707,10938,10938,330,6,6,10938,11006,11194,11194,395,28,6.6,11194
30153,Tancoco,5253,5347,5347,163,1,5.6,5347,5334,5438,5438,246,20,6.4,5438
30154,Tantima,11830,12086,12086,182,4,5.3,12086,11687,11907,11907,221,5,5.8,11907
30155,Tantoyuca,83653,86384,86384,4595,86,6.4,86384,88917,91177,91177,5315,259,6.9,91177
30156,Tatatila,4336,4493,4493,22,1,4.1,4493,4766,4909,4909,32,3,4.7,4909
30157,Castillo de Teayo,16348,16762,16762,461,8,6,16762,16783,17102,17102,592,21,6.6,17102
30158,Tecolutla,21651,22130,22130,564,26,6.1,22130,22646,23055,23055,862,37,6.7,23055
30159,Tehuipango,16523,17086,17086,67,4,2.2,17086,19535,20246,20246,109,1,3.1,20246
30160,Álamo Temapache,89278,91392,91392,4024,76,6.5,91392,93303,95142,95142,5351,129,7.1,95142
30161,Tempoal,29093,29844,29844,1209,26,5.6,29844,31179,31839,31839,1504,89,6.2,31839
30162,Tenampa,4900,5031,5031,42,0,4.5,5031,5560,5680,5680,66,1,5.3,5680
30163,Tenochtitlán,4227,4365,4365,40,1,4.6,4365,4574,4689,4689,55,3,5.3,4689
30164,Teocelo,12521,12822,12822,692,18,6.5,12822,14529,14802,14802,993,35,7,14802
30165,Tepatlaxco,6563,6771,6771,97,1,4.9,6771,7228,7404,7404,111,3,5.5,7404
30166,Tepetlán,7685,7844,7844,78,0,4.1,7844,8114,8293,8293,105,1,4.7,8293
30167,Tepetzintla,12064,12358,12358,424,7,6,12358,12562,12822,12822,571,6,6.6,12822
30168,Tequila,10048,10402,10402,177,8,4.2,10402,12329,12737,12737,344,7,4.9,12737
30169,José Azueta,20394,20828,20828,366,18,5.2,20828,21609,22037,22037,680,23,5.9,22037
30170,Texcatepec,7995,8302,8302,64,2,3.2,8302,9096,9369,9369,84,8,4.1,9369
30171,Texhuacán,3990,4113,4113,105,2,4.9,4113,4557,4685,4685,171,4,5.4,4685
30172,Texistepec,16093,16445,16445,525,6,5.8,16445,18018,18406,18406,768,9,6.3,18406
30173,Tezonapa,41421,42574,42574,853,30,5.2,42574,46173,47259,47259,1345,59,5.8,47259
30174,Tierra Blanca,77205,78826,78826,4559,102,6.7,78826,84937,86482,86482,6345,292,7.3,86482
30175,Tihuatlán,71034,72782,72782,3142,68,6.7,72782,78924,80547,80547,4480,196,7.4,80547
30176,Tlacojalpan,3939,4021,4021,105,2,5.8,4021,4144,4233,4233,114,4,6.4,4233
30177,Tlacolulan,7914,8162,8162,99,2,5,8162,8783,9023,9023,152,9,5.7,9023
30178,Tlacotalpan,12539,12761,12761,708,15,6.3,12761,12176,12367,12367,934,40,7,12367
30179,Tlacotepec de Mejía,3114,3173,3173,59,2,5.7,3173,3544,3618,3618,89,0,6.2,3618
30180,Tlachichilco,9173,9458,9458,122,0,4.1,9458,9945,10182,10182,155,17,5.1,10182
30181,Tlalixcoyan,31960,32618,32618,1015,19,5.6,32618,33686,34248,34248,1216,48,6.2,34248
30182,Tlalnelhuayocan,11734,12091,12091,364,33,6.2,12091,14143,14509,14509,682,65,6.9,14509
30183,Tlapacoyan,46779,48121,48121,1834,29,6.2,48121,51130,52334,52334,2498,132,6.7,52334
30184,Tlaquilpa,5420,5616,5616,16,2,3.4,5616,6111,6306,6306,51,2,4.1,6306
30185,Tlilapan,3830,3964,3964,151,5,5.8,3964,4231,4335,4335,225,9,6.6,4335
30186,Tomatlán,5552,5663,5663,307,12,6.6,5663,6091,6213,6213,375,9,7.3,6213
30187,Tonayán,4460,4599,4599,26,0,4.6,4599,4916,5047,5047,46,1,5.2,5047
30188,Totutla,13056,13421,13421,219,5,4.7,13421,14632,14929,14929,362,9,5.6,14929
30189,Tuxpan,119431,121982,121982,11783,411,8.2,121982,126589,128807,128807,15268,872,8.8,128807
30190,Tuxtilla,1973,2002,2002,88,0,6.1,2002,2012,2043,2043,107,5,6.6,2043
30191,Ursulo Galván,24393,24859,24859,2014,41,7.5,24859,26452,26888,26888,2378,75,8,26888
30192,Vega de Alatorre,16559,16915,16915,770,49,6.2,16915,17648,17980,17980,895,82,6.8,17980
30193,Veracruz,447623,456145,456145,65355,3614,9.4,456145,478869,487188,487188,76592,5998,9.8,487188
30194,Villa Aldama,7817,8112,8112,108,3,5.2,8112,9117,9422,9422,98,19,5.6,9422
30195,Xoxocotla,3956,4070,4070,18,1,4.5,4070,4459,4579,4579,15,0,4.7,4579
30196,Yanga,13706,14020,14020,640,11,6.3,14020,15614,15918,15918,927,36,7,15918
30197,Yecuatla,10130,10365,10365,261,3,5,10365,10208,10401,10401,375,13,5.7,10401
30198,Zacualpan,5781,5939,5939,57,5,3.8,5939,5948,6100,6100,114,5,4.7,6100
30199,Zaragoza,8479,8734,8734,172,1,5.5,8734,9404,9602,9602,294,6,6.2,9602
30200,Zentla,10591,10849,10849,147,0,5.3,10849,11073,11298,11298,185,14,5.8,11298
30201,Zongolica,33347,34286,34286,1067,21,4.9,34286,36592,37506,37506,1617,39,5.6,37506
30202,Zontecomatlán de López y Fuentes,10996,11367,11367,85,2,4,11367,11880,12190,12190,82,1,4.5,12190
30203,Zozocolco de Hidalgo,10588,10884,10884,200,4,4.6,10884,11736,12040,12040,220,14,5.1,12040
30204,Agua Dulce,38858,39704,39704,3455,103,7.9,39704,40263,41009,41009,4579,177,8.5,41009
30205,El Higo,16355,16759,16759,969,9,6.9,16759,17280,17594,17594,1158,77,7.6,17594
30206,Nanchital de Lázaro Cárdenas del Río,23962,24463,24463,2955,55,8.8,24463,24032,24456,24456,3410,127,9.1,24456
30207,Tres Valles,37783,38641,38641,1830,40,6.4,38641,40356,41209,41209,2395,127,6.9,41209
30208,Carlos A. Carrillo,19903,20263,20263,1125,24,6.7,20263,20763,21107,21107,1345,52,7.1,21107
30209,Tatahuicapan de Juárez,10667,10950,10950,218,4,4.8,10950,12628,12915,12915,341,11,5.3,12915
30210,Uxpanapa,21276,21938,21938,285,8,4.9,21938,23727,24345,24345,416,9,5.6,24345
30211,San Rafael,25315,25909,25909,1113,16,6.7,25909,26180,26639,26639,1299,53,7.2,26639
30212,Santiago Sochiapan,6575,6744,6744,36,0,4.1,6744,10996,11250,11250,131,3,4.8,11250
30996,No especificado,,,,,,,,,,,,,,
30997,Otros estados,,,,,,,,,,,,,,
30998,Otros municipios,,,,,,,,,,,,,,
31001,Abalá,5190,5325,5325,41,0,5,5325,5579,5716,5716,62,1,5.6,5716
31002,Acanceh,12525,12817,12817,299,11,6.5,12817,13589,13891,13891,501,14,7.1,13891
31003,Akil,8481,8753,8753,209,5,5.5,8753,9071,9271,9271,350,16,6.1,9271
31004,Baca,4731,4824,4824,201,3,6.8,4824,5109,5218,5218,317,8,7.4,5218
31005,Bokobá,1757,1785,1785,19,0,5.5,1785,1848,1882,1882,35,1,6.3,1882
31006,Buctzotz,7370,7557,7557,192,1,5.3,7557,7773,7912,7912,225,8,6,7912
31007,Cacalchén,5677,5792,5792,77,6,5.9,5792,6100,6221,6221,126,14,6.5,6221
31008,Calotmul,3435,3503,3503,36,0,5.2,3503,3702,3750,3750,68,3,5.7,3750
31009,Cansahcab,4287,4375,4375,225,13,6.5,4375,4272,4331,4331,255,7,7.1,4331
31010,Cantamayec,1952,2015,2015,4,1,4.3,2015,2104,2152,2152,13,0,5.1,2152
31011,Celestún,5475,5621,5621,44,3,5.4,5621,5973,6091,6091,108,2,6.1,6091
31012,Cenotillo,3184,3245,3245,41,0,5,3245,3319,3382,3382,56,2,5.7,3382
31013,Conkal,7514,7653,7653,410,23,7.5,7653,8153,8321,8321,662,59,8.2,8321
31014,Cuncunul,1311,1350,1350,16,0,5.4,1350,1431,1465,1465,31,1,6,1465
31015,Cuzamá,4200,4307,4307,42,1,5.4,4307,4438,4517,4517,66,1,6.1,4517
31016,Chacsinkín,2179,2244,2244,14,0,4.9,2244,2460,2515,2515,19,1,5.5,2515
31017,Chankom,3764,3858,3858,18,0,4.9,3858,3906,4001,4001,46,0,5.5,4001
31018,Chapab,2586,2655,2655,49,0,5.7,2655,2710,2752,2752,74,2,6.2,2752
31019,Chemax,24393,25404,25404,73,1,3.9,25404,27893,28811,28811,135,8,4.8,28811
31020,Chicxulub Pueblo,3378,3477,3477,151,6,6.8,3477,3678,3747,3747,187,8,7.3,3747
31021,Chichimilá,6198,6400,6400,129,1,5.3,6400,6766,6956,6956,231,5,6,6956
31022,Chikindzonot,3389,3505,3505,10,0,5.2,3505,3594,3688,3688,16,1,5.8,3688
31023,Chocholá,3862,3938,3938,100,2,6.2,3938,4068,4146,4146,155,8,7.1,4146
31024,Chumayel,2590,2674,2674,9,1,4.7,2674,2803,2849,2849,29,2,5.3,2849
31025,Dzán,4034,4136,4136,125,1,5.9,4136,4327,4426,4426,198,1,6.6,4426
31026,Dzemul,2952,3006,3006,86,2,6,3006,3192,3240,3240,145,9,6.8,3240
31027,Dzidzantún,7352,7495,7495,736,15,7.8,7495,7434,7548,7548,873,35,8.4,7548
31028,Dzilam de Bravo,1973,2029,2029,72,0,7.1,2029,2217,2256,2256,91,1,7.5,2256
31029,Dzilam González,5229,5345,5345,213,4,6.1,5345,5346,5443,5443,286,10,6.8,5443
31030,Dzitás,2992,3060,3060,19,1,5,3060,3108,3182,3182,40,2,5.4,3182
31031,Dzoncauich,2462,2513,2513,37,0,5.3,2513,2510,2554,2554,33,0,5.6,2554
31032,Espita,12142,12528,12528,211,14,5.2,12528,13542,13890,13890,333,23,5.8,13890
31033,Halachó,15888,16276,16276,558,13,5.8,16276,16938,17319,17319,852,33,6.4,17319
31034,Hocabá,5079,5214,5214,55,2,5.5,5214,5376,5514,5514,38,9,5.9,5514
31035,Hoctún,5002,5118,5118,70,3,5.1,5118,5087,5175,5175,99,4,5.7,5175
31036,Homún,6083,6231,6231,46,0,5.3,6231,6493,6610,6610,92,0,6.1,6610
31037,Huhí,3935,4040,4040,29,0,5,4040,4364,4451,4451,29,6,5.6,4451
31038,Hunucmá,24617,25211,25211,860,19,6.2,25211,27007,27585,27585,1043,71,6.8,27585
31039,Ixil,3102,3189,3189,65,2,6.3,3189,3395,3463,3463,129,4,7,3463
31040,Izamal,21537,22040,22040,735,22,6.2,22040,23000,23489,23489,955,57,6.7,23489
31041,Kanasín,44090,45267,45267,1751,48,7,45267,66788,68503,68503,3413,157,8,68503
31042,Kantunil,4735,4865,4865,10,0,5.2,4865,4854,4958,4958,34,2,5.8,4958
31043,Kaua,2171,2248,2248,2,0,5,2248,2375,2435,2435,14,1,5.6,2435
31044,Kinchil,5224,5354,5354,33,0,5.4,5354,5779,5897,5897,88,3,6.1,5897
31045,Kopomá,2007,2043,2043,25,1,6,2043,2212,2249,2249,45,0,6.7,2249
31046,Mama,2411,2455,2455,28,0,4.8,2455,2552,2607,2607,64,2,5.5,2607
31047,Maní,4336,4423,4423,99,1,5.3,4423,4697,4803,4803,156,6,5.9,4803
31048,Maxcanú,18204,18612,18612,474,13,6,18612,19241,19646,19646,606,28,6.6,19646
31049,Mayapán,2441,2521,2521,4,3,3.9,2521,2761,2834,2834,8,0,4.6,2834
31050,Mérida,678419,691617,691617,96841,7179,9.5,691617,747185,759955,759955,127376,13728,10.1,759955
31051,Mocochá,2555,2624,2624,55,4,6.5,2624,2784,2837,2837,102,10,7.1,2837
31052,Motul,27729,28398,28398,1133,39,6.5,28398,30319,30937,30937,1673,68,7.1,30937
31053,Muna,10404,10669,10669,310,8,6.2,10669,11175,11386,11386,492,20,7,11386
31054,Muxupip,2372,2418,2418,68,1,5.9,2418,2494,2532,2532,91,3,6.7,2532
31055,Opichén,4969,5066,5066,42,0,5.5,5066,5586,5700,5700,67,5,6.1,5700
31056,Oxkutzcab,23466,24092,24092,807,30,5.6,24092,25510,26106,26106,1040,91,6.2,26106
31057,Panabá,6771,6923,6923,111,7,5.4,6923,6737,6850,6850,191,12,6,6850
31058,Peto,19255,19792,19792,551,15,5.7,19792,21023,21548,21548,751,94,6.4,21548
31059,Progreso,43545,44507,44507,3015,110,8,44507,48108,48990,48990,3979,267,8.5,48990
31060,Quintana Roo,862,882,882,6,0,5.3,882,844,856,856,7,4,5.8,856
31061,Río Lagartos,2926,2984,2984,51,1,6,2984,3079,3141,3141,123,3,6.7,3141
31062,Sacalum,3749,3822,3822,83,1,5.8,3822,4110,4179,4179,124,8,6.5,4179
31063,Samahil,4175,4276,4276,37,0,6.1,4276,4484,4588,4588,50,2,6.5,4588
31064,Sanahcat,1371,1389,1389,15,2,5.6,1389,1440,1463,1463,31,3,6.7,1463
31065,San Felipe,1585,1628,1628,45,5,6.3,1628,1648,1693,1693,43,3,6.8,1693
31066,Santa Elena,3167,3263,3263,39,0,5.4,3263,3390,3470,3470,65,0,6,3470
31067,Seyé,7882,8077,8077,71,1,5.7,8077,8287,8465,8465,103,3,6.2,8465
31068,Sinanché,2663,2726,2726,83,4,6,2726,2864,2922,2922,117,7,6.8,2922
31069,Sotuta,6995,7193,7193,64,4,5,7193,7432,7611,7611,61,8,5.5,7611
31070,Sucilá,3329,3410,3410,84,1,6.3,3410,3544,3609,3609,155,9,7.1,3609
31071,Sudzal,1374,1408,1408,6,0,5.3,1408,1499,1532,1532,14,0,5.8,1532
31072,Suma,1610,1643,1643,44,0,6.3,1643,1679,1704,1704,58,6,6.8,1704
31073,Tahdziú,3115,3254,3254,11,0,4,3254,3612,3752,3752,17,0,4.9,3752
31074,Tahmek,3132,3204,3204,52,1,6.5,3204,3275,3327,3327,92,3,6.6,3327
31075,Teabo,4827,4962,4962,103,1,4.9,4962,5468,5606,5606,153,4,5.6,5606
